timestamp,open,high,low,close,volume,adj_close,symbol
2021-09-22,454.70001220703125,455.3500061035156,449.8399963378906,452.3299865722656,1380800,429.9653015136719,COST
2021-09-23,452.29998779296875,455.54998779296875,451.1000061035156,452.7799987792969,2061200,430.39300537109375,COST
2021-09-24,455.9800109863281,468.7200012207031,455.0,467.75,3353800,444.6228942871094,COST
2021-09-27,465.54998779296875,470.489990234375,457.239990234375,460.55999755859375,2526000,437.7882995605469,COST
2021-09-28,457.1400146484375,457.5,445.6700134277344,447.3500061035156,2632700,425.23150634765625,COST
2021-09-29,449.8699951171875,456.0,448.8999938964844,451.7900085449219,1922000,429.45196533203125,COST
2021-09-30,453.6199951171875,455.3599853515625,449.29998779296875,449.3500061035156,1836400,427.1325988769531,COST
2021-10-01,449.7300109863281,451.0799865722656,440.760009765625,448.3299865722656,1860700,426.1629943847656,COST
2021-10-04,448.3399963378906,449.3500061035156,436.1700134277344,440.1400146484375,2264000,418.3779602050781,COST
2021-10-05,439.5799865722656,449.1099853515625,439.25,446.239990234375,1808700,424.1763916015625,COST
2021-10-06,443.92999267578125,449.7799987792969,442.3800048828125,449.3399963378906,1334600,427.12310791015625,COST
2021-10-07,456.4700012207031,459.5899963378906,452.07000732421875,452.8699951171875,1966200,430.478515625,COST
2021-10-08,455.44000244140625,455.75,450.0,451.8500061035156,1545800,429.5090026855469,COST
2021-10-11,450.0400085449219,453.69000244140625,449.5400085449219,449.70001220703125,1011700,427.46533203125,COST
2021-10-12,450.1499938964844,452.8500061035156,445.75,446.8699951171875,1380900,424.7751770019531,COST
2021-10-13,448.5400085449219,450.510009765625,444.07000732421875,445.29998779296875,1621500,423.28277587890625,COST
2021-10-14,447.1099853515625,451.70001220703125,446.5,450.6600036621094,1480400,428.37786865234375,COST
2021-10-15,453.8900146484375,453.94000244140625,449.17999267578125,452.3900146484375,1494800,430.02239990234375,COST
2021-10-18,449.6099853515625,462.3500061035156,448.5,461.95001220703125,2141300,439.109619140625,COST
2021-10-19,463.0,467.1600036621094,460.30999755859375,467.0799865722656,1365300,443.9859924316406,COST
2021-10-20,468.5199890136719,472.5,467.8399963378906,469.7699890136719,1352900,446.54290771484375,COST
2021-10-21,469.7699890136719,477.6499938964844,469.0799865722656,477.2300109863281,1423300,453.6341857910156,COST
2021-10-22,478.989990234375,485.0299987792969,478.57000732421875,481.989990234375,1710300,458.1587219238281,COST
2021-10-25,481.989990234375,492.2099914550781,479.5,490.1000061035156,1903400,465.8678283691406,COST
2021-10-26,482.1300048828125,488.25,481.2300109863281,485.5299987792969,2378600,461.5237731933594,COST
2021-10-27,483.8500061035156,491.5,483.55999755859375,489.1099853515625,1741800,464.9267578125,COST
2021-10-28,486.9599914550781,491.8299865722656,486.4800109863281,490.5299987792969,1362400,467.0309143066406,COST
2021-10-29,486.7799987792969,494.1700134277344,486.6600036621094,491.5400085449219,2471600,467.9924621582031,COST
2021-11-01,494.1499938964844,494.8900146484375,487.20001220703125,491.8699951171875,1548700,468.30657958984375,COST
2021-11-02,494.739990234375,499.489990234375,492.7200012207031,496.989990234375,2012200,473.1814270019531,COST
2021-11-03,501.3399963378906,502.9599914550781,495.75,502.3299865722656,1856000,478.2655944824219,COST
2021-11-04,507.010009765625,520.2100219726562,506.010009765625,515.6199951171875,2615000,490.9189453125,COST
2021-11-05,514.77001953125,517.9000244140625,508.6300048828125,513.1199951171875,2071700,488.5386962890625,COST
2021-11-08,513.4099731445312,513.4099731445312,500.20001220703125,503.80999755859375,2834800,479.6747131347656,COST
2021-11-09,505.1199951171875,509.1000061035156,504.05999755859375,508.7099914550781,1881800,484.33990478515625,COST
2021-11-10,508.260009765625,510.3599853515625,503.7699890136719,505.510009765625,1226600,481.29327392578125,COST
2021-11-11,506.20001220703125,512.5,504.0400085449219,512.1799926757812,1227300,487.6437072753906,COST
2021-11-12,514.25,519.6599731445312,513.22998046875,517.1699829101562,1780200,492.394775390625,COST
2021-11-15,518.489990234375,523.0999755859375,518.010009765625,519.8900146484375,1392300,494.984375,COST
2021-11-16,519.8400268554688,528.2999877929688,517.4099731445312,526.719970703125,1690700,501.487060546875,COST
2021-11-17,527.5,530.739990234375,524.510009765625,526.2899780273438,1609400,501.077880859375,COST
2021-11-18,528.1599731445312,530.7999877929688,522.489990234375,529.3699951171875,1664200,504.01031494140625,COST
2021-11-19,534.0800170898438,535.280029296875,528.010009765625,533.7899780273438,1909800,508.2185363769531,COST
2021-11-22,533.3200073242188,545.4199829101562,532.3200073242188,539.6500244140625,2190500,513.7979125976562,COST
2021-11-23,537.9600219726562,545.8200073242188,533.77001953125,545.260009765625,2147000,519.1390991210938,COST
2021-11-24,545.5399780273438,550.8300170898438,543.3200073242188,549.72998046875,2316400,523.3948974609375,COST
2021-11-26,549.5499877929688,554.5499877929688,544.3099975585938,546.1300048828125,1844800,519.96728515625,COST
2021-11-29,546.1300048828125,560.780029296875,542.4099731445312,554.8800048828125,2919100,528.2981567382812,COST
2021-11-30,551.0,557.1699829101562,535.8900146484375,539.3800048828125,4244200,513.5407104492188,COST
2021-12-01,543.0999755859375,548.25,529.4000244140625,529.8400268554688,2877100,504.45770263671875,COST
2021-12-02,518.510009765625,530.9099731445312,514.0399780273438,525.510009765625,3277500,500.33514404296875,COST
2021-12-03,529.989990234375,537.5,524.77001953125,528.9299926757812,2984400,503.59124755859375,COST
2021-12-06,532.25,536.0499877929688,527.5700073242188,533.2000122070312,2432900,507.6567687988281,COST
2021-12-07,538.25,543.0,534.7100219726562,542.02001953125,2579800,516.0541381835938,COST
2021-12-08,546.2100219726562,547.7899780273438,525.5499877929688,530.1099853515625,3037500,504.71478271484375,COST
2021-12-09,528.7999877929688,532.3300170898438,523.7999877929688,524.3300170898438,3200500,499.21173095703125,COST
2021-12-10,534.7100219726562,561.27001953125,534.6099853515625,558.8200073242188,6333600,532.0494384765625,COST
2021-12-13,550.4400024414062,559.75,547.97998046875,557.219970703125,3415200,530.526123046875,COST
2021-12-14,556.4600219726562,557.1699829101562,537.5700073242188,545.3400268554688,3494400,519.2152099609375,COST
2021-12-15,546.2100219726562,566.489990234375,545.530029296875,565.47998046875,2937100,538.3903198242188,COST
2021-12-16,564.7899780273438,566.5499877929688,549.4500122070312,552.6300048828125,2683000,526.1558837890625,COST
2021-12-17,549.3200073242188,556.469970703125,540.97998046875,547.6099853515625,5752000,521.3764038085938,COST
2021-12-20,542.1300048828125,549.1400146484375,538.030029296875,548.5599975585938,2033600,522.2809448242188,COST
2021-12-21,550.5,551.780029296875,536.0800170898438,545.4299926757812,2472800,519.3006591796875,COST
2021-12-22,545.3800048828125,550.0,539.7999877929688,549.6699829101562,1454500,523.337646484375,COST
2021-12-23,551.739990234375,552.6099853515625,547.489990234375,550.3699951171875,1757800,524.0042114257812,COST
2021-12-27,551.5399780273438,565.739990234375,551.4400024414062,563.469970703125,2262900,536.4765625,COST
2021-12-28,563.4299926757812,566.6400146484375,560.7000122070312,564.6400146484375,1155000,537.5905151367188,COST
2021-12-29,566.4000244140625,571.489990234375,563.5,567.77001953125,1753000,540.5706176757812,COST
2021-12-30,569.530029296875,569.8800048828125,562.3699951171875,563.9099731445312,1338700,536.8955078125,COST
2021-12-31,563.4099731445312,568.25,559.030029296875,567.7000122070312,1509200,540.5040893554688,COST
2022-01-03,565.030029296875,567.469970703125,555.510009765625,566.7100219726562,2714100,539.5615234375,COST
2022-01-04,564.22998046875,568.719970703125,561.7899780273438,564.22998046875,2097500,537.2002563476562,COST
2022-01-05,563.6900024414062,565.0499877929688,549.77001953125,549.9199829101562,2887500,523.57568359375,COST
2022-01-06,546.2000122070312,553.52001953125,543.5499877929688,549.7999877929688,2503100,523.4614868164062,COST
2022-01-07,547.5499877929688,548.3699951171875,534.239990234375,536.1799926757812,2323900,510.4940490722656,COST
2022-01-10,529.2899780273438,530.4099731445312,508.5,518.7999877929688,4916800,493.946533203125,COST
2022-01-11,518.7999877929688,522.469970703125,510.2900085449219,522.030029296875,2457300,497.0218200683594,COST
2022-01-12,522.030029296875,530.030029296875,522.010009765625,525.7999877929688,1729500,500.6111755371094,COST
2022-01-13,527.6400146484375,529.0499877929688,515.22998046875,516.8800048828125,2428100,492.11865234375,COST
2022-01-14,511.57000732421875,512.97998046875,501.8599853515625,502.989990234375,3872500,478.8939514160156,COST
2022-01-18,494.4599914550781,495.0799865722656,486.8599853515625,488.07000732421875,3801900,464.6886901855469,COST
2022-01-19,489.8900146484375,496.239990234375,487.1000061035156,490.1600036621094,2709400,466.6785583496094,COST
2022-01-20,490.75,499.8800048828125,481.8399963378906,482.82000732421875,2893700,459.6902770996094,COST
2022-01-21,481.9200134277344,494.6099853515625,481.32000732421875,481.6099853515625,3295600,458.53814697265625,COST
2022-01-24,475.54998779296875,489.9700012207031,469.010009765625,488.8999938964844,4412600,465.4788513183594,COST
2022-01-25,479.8999938964844,482.6400146484375,472.3699951171875,477.32000732421875,3076800,454.45361328125,COST
2022-01-26,483.2300109863281,493.8699951171875,478.7699890136719,483.4700012207031,3074900,460.30908203125,COST
2022-01-27,486.9200134277344,495.7900085449219,480.30999755859375,482.5199890136719,2372300,459.4046630859375,COST
2022-01-28,483.739990234375,492.7300109863281,475.8999938964844,492.42999267578125,1918500,468.83990478515625,COST
2022-01-31,492.0,506.4200134277344,490.6300048828125,505.1300048828125,2480700,480.9314880371094,COST
2022-02-01,505.0,509.67999267578125,496.94000244140625,508.4100036621094,2347200,484.0542907714844,COST
2022-02-02,511.1099853515625,523.989990234375,510.3399963378906,522.02001953125,2547600,497.01239013671875,COST
2022-02-03,515.8800048828125,526.4400024414062,514.2100219726562,521.77001953125,2665100,497.52728271484375,COST
2022-02-04,518.1099853515625,522.0,510.79998779296875,519.77001953125,2387400,495.6202087402344,COST
2022-02-07,521.2999877929688,522.0,514.22998046875,515.8900146484375,1863600,491.9204406738281,COST
2022-02-08,515.8900146484375,523.3900146484375,510.5,521.1500244140625,1462000,496.93603515625,COST
2022-02-09,528.0,534.239990234375,525.6799926757812,528.8300170898438,2256700,504.25927734375,COST
2022-02-10,520.8699951171875,524.469970703125,514.75,518.47998046875,2558900,494.3900451660156,COST
2022-02-11,518.4000244140625,521.3499755859375,507.3800048828125,509.6700134277344,2349700,485.9894714355469,COST
2022-02-14,508.989990234375,511.5299987792969,501.44000244140625,506.55999755859375,1749600,483.0238952636719,COST
2022-02-15,513.3400268554688,516.0,510.760009765625,513.9199829101562,1984600,490.0419921875,COST
2022-02-16,511.489990234375,514.5499877929688,501.7099914550781,512.4000244140625,1770800,488.59271240234375,COST
2022-02-17,509.6400146484375,518.2100219726562,507.0299987792969,515.010009765625,2022800,491.0813293457031,COST
2022-02-18,514.8900146484375,517.9000244140625,510.3299865722656,512.6699829101562,2154700,488.8500061035156,COST
2022-02-22,510.0,514.5800170898438,498.1600036621094,502.17999267578125,2451800,478.847412109375,COST
2022-02-23,502.94000244140625,507.9700012207031,494.7799987792969,495.260009765625,2021400,472.2489318847656,COST
2022-02-24,483.2699890136719,506.54998779296875,482.9800109863281,505.5799865722656,2859800,482.0894775390625,COST
2022-02-25,508.5799865722656,518.25,505.25,517.489990234375,2003000,493.44610595703125,COST
2022-02-28,514.2999877929688,519.6300048828125,511.29998779296875,519.25,2408900,495.124267578125,COST
2022-03-01,519.4600219726562,529.3599853515625,519.1900024414062,522.9299926757812,2316000,498.6333312988281,COST
2022-03-02,524.0,533.0900268554688,519.77001953125,528.0,2571500,503.4678039550781,COST
2022-03-03,534.489990234375,538.9600219726562,529.5399780273438,533.0499877929688,3851800,508.2830810546875,COST
2022-03-04,519.5,529.9199829101562,511.7799987792969,525.5,4417900,501.0839538574219,COST
2022-03-07,523.4500122070312,545.2899780273438,523.4199829101562,528.52001953125,3896900,503.9635925292969,COST
2022-03-08,526.219970703125,539.72998046875,522.4099731445312,523.3599853515625,3649700,499.0432434082031,COST
2022-03-09,527.6199951171875,530.8599853515625,515.7100219726562,527.6500244140625,2789700,503.134033203125,COST
2022-03-10,523.1099853515625,534.3699951171875,518.1400146484375,532.719970703125,1777700,507.96844482421875,COST
2022-03-11,536.6199951171875,542.6500244140625,526.4299926757812,527.4199829101562,1735100,502.9147033691406,COST
2022-03-14,527.77001953125,535.3099975585938,523.5399780273438,525.9500122070312,1950000,501.5130920410156,COST
2022-03-15,530.0,543.8499755859375,527.9199829101562,542.3200073242188,2547900,517.12255859375,COST
2022-03-16,544.530029296875,551.6199951171875,531.260009765625,543.3900146484375,3017200,518.1426391601562,COST
2022-03-17,543.3499755859375,553.1699829101562,543.2000122070312,552.7899780273438,1974200,527.1060791015625,COST
2022-03-18,552.9600219726562,562.5499877929688,549.510009765625,561.3499755859375,3597800,535.2682495117188,COST
2022-03-21,560.1400146484375,566.75,550.8400268554688,555.530029296875,3136900,529.71875,COST
2022-03-22,556.9600219726562,560.3499755859375,552.3300170898438,559.4199829101562,1777500,533.4278564453125,COST
2022-03-23,556.9500122070312,560.6900024414062,551.9099731445312,554.02001953125,1546800,528.27880859375,COST
2022-03-24,555.510009765625,558.260009765625,549.219970703125,558.1099853515625,1614200,532.1788330078125,COST
2022-03-25,559.8200073242188,560.4299926757812,550.22998046875,555.7100219726562,1974900,529.8902587890625,COST
2022-03-28,556.739990234375,565.260009765625,553.5,565.2100219726562,2056100,538.9488525390625,COST
2022-03-29,568.0,571.219970703125,564.530029296875,569.97998046875,2005400,543.4973754882812,COST
2022-03-30,570.9500122070312,578.25,568.5900268554688,576.469970703125,2086500,549.685546875,COST
2022-03-31,578.7000122070312,586.3200073242188,575.510009765625,575.8499755859375,3439800,549.094482421875,COST
2022-04-01,577.3800048828125,582.989990234375,572.3099975585938,575.5700073242188,1933500,548.8274536132812,COST
2022-04-04,573.9400024414062,579.6900024414062,571.469970703125,575.1300048828125,2201800,548.407958984375,COST
2022-04-05,572.5900268554688,583.97998046875,572.0999755859375,575.3200073242188,1826800,548.58935546875,COST
2022-04-06,574.030029296875,586.7999877929688,570.3699951171875,584.7899780273438,2646200,557.619140625,COST
2022-04-07,592.2899780273438,612.27001953125,588.780029296875,608.0499877929688,4804200,579.7984619140625,COST
2022-04-08,606.3800048828125,608.0,597.72998046875,600.0399780273438,3230200,572.16064453125,COST
2022-04-11,598.7899780273438,601.0,582.7999877929688,584.6699829101562,2792700,557.504638671875,COST
2022-04-12,586.6900024414062,591.72998046875,578.760009765625,581.3599853515625,2142000,554.3484497070312,COST
2022-04-13,582.469970703125,593.489990234375,582.469970703125,591.0900268554688,2211800,563.6264038085938,COST
2022-04-14,591.780029296875,596.280029296875,587.0499877929688,590.3900146484375,2206200,562.958984375,COST
2022-04-18,585.3800048828125,592.1099853515625,579.5999755859375,582.1199951171875,2161900,555.0731811523438,COST
2022-04-19,583.3499755859375,594.8300170898438,582.0,594.2999877929688,2327800,566.6873168945312,COST
2022-04-20,599.1500244140625,605.280029296875,597.2999877929688,603.530029296875,1793300,575.488525390625,COST
2022-04-21,607.280029296875,609.1799926757812,591.1500244140625,591.739990234375,2027900,564.2462158203125,COST
2022-04-22,590.3499755859375,591.9000244140625,571.0499877929688,571.7000122070312,2878200,545.1373901367188,COST
2022-04-25,570.3099975585938,570.3300170898438,553.530029296875,568.2100219726562,3154500,541.8095092773438,COST
2022-04-26,565.25,568.3400268554688,553.3099975585938,553.760009765625,2057400,528.0309448242188,COST
2022-04-27,556.1900024414062,563.6199951171875,552.8499755859375,554.0800170898438,2261600,528.3362426757812,COST
2022-04-28,555.469970703125,564.7999877929688,545.7999877929688,562.0,2118700,536.7598876953125,COST
2022-04-29,560.9299926757812,561.5800170898438,529.7000122070312,531.719970703125,2968000,507.8398742675781,COST
2022-05-02,532.22998046875,539.2000122070312,518.27001953125,528.9500122070312,3303400,505.19427490234375,COST
2022-05-03,530.0,534.27001953125,523.7000122070312,528.0800170898438,2398000,504.36334228515625,COST
2022-05-04,531.5999755859375,546.1400146484375,522.8099975585938,544.4299926757812,2465200,519.97900390625,COST
2022-05-05,541.5700073242188,542.3400268554688,512.1699829101562,517.3200073242188,3977000,494.0865783691406,COST
2022-05-06,514.4000244140625,516.4400024414062,498.82000732421875,503.3599853515625,3560800,480.75347900390625,COST
2022-05-09,496.1000061035156,507.04998779296875,494.3399963378906,498.8299865722656,3292700,476.4269714355469,COST
2022-05-10,509.70001220703125,510.6300048828125,495.6300048828125,501.4599914550781,2729400,478.9388427734375,COST
2022-05-11,503.9200134277344,508.0,487.80999755859375,489.0799865722656,2782900,467.1147766113281,COST
2022-05-12,486.7900085449219,497.260009765625,479.760009765625,486.17999267578125,2829500,464.3450927734375,COST
2022-05-13,493.1099853515625,498.7900085449219,489.6000061035156,497.2699890136719,2338600,474.93701171875,COST
